pk_UUID,Pure_IUPAC_name,Pure_Molecular_Weight,Pure_Molecular_Formula,Pure_CAS,Pure_Synonyms,Pure_LFL_LEL,Pure_UFL_UEL,Pure_Flash_Point,Pure_Flash_Point_Measured,Pure_Autoignition_Temp,Pure_Peroxide Former,Pure_Rat_ Oral_LD50,Pure_OSHA_Categories,Pure_Comments,Pure_Melting_Point,Pure_Measured_or_predicted_melting_point,Pure_Source_melting_point,Pure_Boiling_Point,Pure_Measured_or_predicted_boiling_point,Pure_Source_boiling_point,Pure_Density,Pure_Density_units,Pure_Density_Temp,Pure_source_density,Pure_Density_Measured,Pure_Viscosity,Pure_viscosity_units,Pure_viscosity_Temp,Pure_Viscosity_source,Pure_Heat_of_Vaporization,Pure_HoV_units,Pure_HoV_temperature,Pure_HoV_source,Pure_Heat_of_Vaporization_kg,Pure_Vapor_Pressure,Pure_vapor_pressure_units,Pure_temperature_vapor_pressure,Pure_source_vapor_pressure,Pure_DVPE,Pure_LHV,Pure_LHV_units,Pure_source_LHV,Pure_LHV_volume,Pure_Critical Pressure,Pure_Critical_Temperature,Pure_Acentric_Factor,Pure_Lubricity,Pure_Corrosion,Pure_Stability,Pure_Surface_Tension,Pure_Surface_Tension_Test_Temp,Pure_PMI,Pure_MON,Pure_source_MON,Pure_RON,Pure_source_RON,Pure_DCN,Pure_measured_or_predicted_DCN,Pure_source_DCN,Pure_Water_Solubility,Pure_water_solubility_units,Pure_measured_or_predicted_water_solubility,Pure_temperature_water_solubility,Pure_source_water_solubility,Pure_Dispersion,Pure_Polarity,Pure_Hydrogen_Bonding,Pure_Supplier,Univ_Carbon_Weight,Univ_Hydrogen_Weight,Univ_Oxygen_Weight,Univ_Sulfur,Univ_Nitrogen,Univ_source_CHNSO,Pure_Stoichiometric Air to Fuel Ratio,Pure_HOV to Stoichiometric Air to Fuel Ratio,------------------------,Blend_Name,Blend_Primary Component,Blend_Secondary Component,Blend_Other Components,Blend component primary CAS,Blend component secondary CAS,Blend_component other CAS,Blend_Peroxide Former,Blend_Flash point,Blend_Cloud Point,Blend_Cloud_Point_Other,Blend_Predicted Cloud Point,Blend_Density,Blend_Density Units,Blend_Density Temperature,Blend_Density Source,Blend_viscosity,Blend_viscosity_units,Blend_viscosity_temp,Blend_viscosity_source,Blend_HoV,Blend_HoV_units,Blend_HoV_temp,Blend_HoV_source,Blend_DVPE,Blend_DVPE_units,Blend_DVPE_temp,Blend_DVPE_source,Blend_LHV,Blend_LHV_units,Blend_LHV_source,Blend_Peroxide Value,Blend_Peroxide Value Other,Blend_Acid Value,Blend_acid value other,Blend_MON,Blend_source MON blend,Blend_MON1,Blend_MON2,Blend_MON3,Blend_MON1_percent,Blend_MON2_percent,Blend_MON3_percent,Blend_MON_Source,Blend_RON,Blend_Source RON blend,Blend_RON1,Blend_RON2,Blend_RON3,Blend_RON1_percent,Blend_RON2_percent,Blend_RON3_percent,Blend_RON_Source,Blends_DNC,Blends_DNC_Source,Blend_PMI,Blend_Source PMI blend,Blend_measured_or_predicted_YSI,Blend_YSI,Blend_Source YSI blend,Blend_Oxidation Stability,Blend_Ox stab other,Blend_Themal Stability,Blend_thermal stability other,Blend_Corrosion_Other,Blend_Corrosion,Blend_Comments,___Identifier,CAS_filtered,CAS_Blend_list,Distillation curve IBP,Distillation T5,Distillation T10,Distillation T15,Distillation T20,Distillation T30,Distillation T40,Distillation T50,Distillation T60,Distillation T70,Distillation T80,Distillation T90,Distillation T95,Distillation FBP,Distallation_Source,Recovered,Residue,Loss,concat_name_cas2,concat_description,Pure_Functional_group,Pure_Lubricity_Comments,Pure_PMI_Comments,Pure_Surface_Tension_Comments,Pure_BioCompatability,Pure_BioCompatability_Comments,Blends_CAS_Primary_filtered,Blends_CAS_Secondary_filtered,Blends_CAS_Other_filtered,Pure_Blending Octane Information Ron,Pure_Blending Octane Information Mon,Blends_Fuel_Blends_search,Blend_Stoichiometric Air to Fuel Ratio,Blend_HOV to Stoichiometric Air to Fuel Ratio
"1D91DE04-0D07-47C3-BA85-C8B0403A4C0C","1, 2, 3- Cyclohexanetriol","132.16","C6H12O3","6286-43-7","","","","","","","","","","No information available","108","measured","Scifinder","226","Predicted","170C, Scifinder 16 torr, predicted ACD labs","1.356","g/cm3","20","Scifinder","measured","","","","","53.7","","","Predicted ACD Labs, Chemspider","406.33","","","","","","","","","","","","","","","","51.1","","","","","","","","","","21350","","Predicted","25","EPI Suite Chemspider","","","","TCI: 10g:$141.00 (mix of cis and trans)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","6286437","","","","","","","","","","","","","","","","","","","","1, 2, 3- Cyclohexanetriol","IUPAC Name:	1, 2, 3- CyclohexanetriolIUPAC Name:	1, 2, 3- CyclohexanetriolIUPAC Name:	1, 2, 3- CyclohexanetriolIUPAC Name:	1, 2, 3- Cyclohexanetriol","alcohol","","","Predicted, ACD Labs, Chemspider","","","","","","","","","",""
"C145E381-E6DF-4D2F-BDFB-5BC25A09E9F2","1, 4- Pentanediol","104.15","C5H12O2","626-95-9","","","","","","","","","","Not a hazardous substance or mixture","-9.5","Predicted","EPI Suite Chemspider","202","measured","Scifinder",".9857","g/cm3","25","Scifinder","measured","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76640","","Predicted","25","EPI Suite Chemspider","","","","Sigma, 5g: $193.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","626959","","","","","","","","","","","","","","","","","","","","1, 4- Pentanediol","IUPAC Name:	1, 4- PentanediolIUPAC Name:	1, 4- PentanediolIUPAC Name:	1, 4- PentanediolIUPAC Name:	1, 4- Pentanediol","alcohol","","","","","","","","","","","","",""
"1D1875F3-E2B3-4A9A-BA89-AA42A9FEDD24","1,3-Diethyl-1,4-dimethylcyclohexane","168.32","C12H24","1813541-34-2","","","","","","","","","","No information available","","","Not available","200.6","predicted","Scifinder",".765","g/cm3","20","Scifinder","predicted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No commercial sources ( 1 synthetic route available)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","1.8135e+09","","","","","","","","","","","","","","","","","","","","1,3-Diethyl-1,4-dimethylcyclohexane","IUPAC Name:	1,3-Diethyl-1,4-dimethylcyclohexaneIUPAC Name:	1,3-Diethyl-1,4-dimethylcyclohexaneIUPAC Name:	1,3-Diethyl-1,4-dimethylcyclohexaneIUPAC Name:	1,3-Diethyl-1,4-dimethylcyclohexane","alkane","","","","","","","","","","","","",""
"533E1B1F-D063-4166-9633-C28401F86B57","1, 3- dimethyl-Tricyclo[3.3.1.1] decane","164.29","C12H20","702-79-4","1,3-Dimethyladamantane","","","53","Measured","","","","3","No serious warnings, cat 3 flammability","21.7","Predicted","EPI Suite Chemspider","210","measured","Scifinder",".972","g/cm3","20","Scifinder","predicted","","","","","41.8","","","predicted, ACD labs","254.42","","","","","","","","","","","","","","","","","","","","","","","","","","1.386","","Predicted","25","EPI Suite Chemspider","","","","Sigma, 5g: $57.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","702794","","","","","","","","","","","","","","","","","","","","1, 3- dimethyl-Tricyclo[3.3.1.1] decane","IUPAC Name:	1, 3- dimethyl-Tricyclo[3.3.1.1] decaneIUPAC Name:	1, 3- dimethyl-Tricyclo[3.3.1.1] decaneIUPAC Name:	1, 3- dimethyl-Tricyclo[3.3.1.1] decaneIUPAC Name:	1, 3- dimethyl-Tricyclo[3.3.1.1] decane","alkane","","","","","","","","","","","","",""
"486F9A9E-FBD1-4609-9717-D3AC57C7A17C"," 3,7-dimethyl- 1,6-Octadien-3-ol","154.25","C10H18O","78-70-6","Linalool","0.9","5.2","75","Measured","235","","2790","2","Causes eye irritation","-11.4","Predicted","Chemspider, ACD labs","197","measured","Scifinder",".863","g/cm3","25","Scifinder","measured","","","","","50.6","","","ACD labs Predicted Chemspider","328.03","0.02","","25","Pub Chem","","","","","","","","","","","","28.3","","","","","89.4","Predicted from DCN","19.61","measured","NREL","1590","","Measured","25","Yalkowsky, 2003","","","","Sigma, 1Kg: $71.00 (food grade)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","78706","","","","","","","","","","","","","","","","","","",""," 3,7-dimethyl- 1,6-Octadien-3-ol","IUPAC Name:	 3,7-dimethyl- 1,6-Octadien-3-olIUPAC Name:	 3,7-dimethyl- 1,6-Octadien-3-olIUPAC Name:	 3,7-dimethyl- 1,6-Octadien-3-olIUPAC Name:	 3,7-dimethyl- 1,6-Octadien-3-ol","alcohol alkene","","","ACD labs predicted, Chemspider","","","","","","","","","",""
"4974C939-360E-4028-A131-EBD322EC7F4E","1-Butene","56.11","C4H8","106-98-9","Butylene","1.6","9.3","-79","Measured","385","","","1","Flammability, asphyxiant","-185","Measured","Scifinder","-6.5","Measured","Scifinder",".577","g/cm3","25","Scifinder","Measured","","","","","","","","","","","","","Pubchem","","","","","","","","","","","","","","","","","","","","","","221","","Measured","25","Pubchem, McAuliffe 1966","13.2","1.3","3.9","Sigma, 100g: $141.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","106989","","","","","","","","","","","","","","","","","","","","1-Butene","IUPAC Name:	1-ButeneIUPAC Name:	1-ButeneIUPAC Name:	1-ButeneIUPAC Name:	1-Butene","alkene","","","","No issues predicted","","","","","","","","",""
"428AF093-AEBA-4B2A-A6F2-BFDC980DBCBD","1-dodecanol","186.33","C12H26O","112-53-8","","","","","","","","","1","very toxic to aquatic life with long lasting effects","24","Measured","Scifinder","259","Measured","Scifinder",".8309","g/cm3","24","Scifinder","measured","","","","","57.6","","","Predicted Chemspider ACD labs","309.12","","","","","","","","","","","","","","","","","","","","","","","","","","6.898","","Predicted","25","EPI Suite, Chemspider","16","4","9.3","Sigma, 500g: $37.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","112538","","","","","","","","","","","","","","","","","","","","1-dodecanol","IUPAC Name:	1-dodecanolIUPAC Name:	1-dodecanolIUPAC Name:	1-dodecanolIUPAC Name:	1-dodecanol","alcohol","","","","","","","","","","","","",""
"F9F996E0-AB5F-4E36-8916-C64D1CAC83B3","1-hexadecanol","242.44","C16H34O","36653-82-4","","","","","","","","","","No serious warnings","49.3","measured","Scifinder","334","measured","Scifinder",".8187","g/cm3","50","Scifinder","measured","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","Measured","Ignition delay method. Freedman, B.; Bagby, M.; Callahan, T.; Ryan, T. (1990). “Cetane Numbers of Fatty Esters, Fatty Alcohols and Triglycerides Determined in a Constant Volume Combustion Bomb.” SAE Technical Paper 900343. http://dx.doi.org/10.4271/900343","","","","","","","","","Sigma, 1Kg: $51.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","36653824","","","","","","","","","","","","","","","","","","","","1-hexadecanol","IUPAC Name:	1-hexadecanolIUPAC Name:	1-hexadecanolIUPAC Name:	1-hexadecanolIUPAC Name:	1-hexadecanol","alcohol","","","","","","","","","","","","",""
"B135926A-E596-48AD-BFA4-118D5C67D4BB","1-Hexene","84.16","C6H12","592-41-6","Butylethylene, Hexylene","1.2","","-26","Measured","253","No","","1","Aspiration","-139.7","Measured","Scifinder","63.4","Measured","Scifinder",".6731","g/cm3","20","Scifinder","Measured","0.39","","","Pub Chem","","","","","","24.49","","25","Pubchem Daubert","","","","","","","","","","","","","","","","","76","API Report","25.8","Measured","NREL IQT dataYanowitz, J., M.A. Ratcliff, R.L. McCormick, J.D. Taylor, and M.J. Murphy. 2017. Compendium of Experimental Cetane Numbers. Golden, CO: National Renewable Energy Laboratory. Report no. NREL/TP-5400-67585","50","","Measured","25","Pubchem/Yalkowsky 1992","14.7","1.1","3.0","Sigma, 1L: $43.80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","592416","","","","","","","","","","","","","","","","","","","","1-Hexene","IUPAC Name:	1-HexeneIUPAC Name:	1-HexeneIUPAC Name:	1-HexeneIUPAC Name:	1-Hexene","alkene","","","","No issues predicted","","","","","","","","",""
"9D312DF0-D954-4C88-9A78-77F967F9A945","1-isopropyl-2,4- dimethylcyclohexane (racemic)","154.29","C11H22","51911-81-0","","","","","","","","","","No information available","","","No MP available in any database","184.1","predicted","Scifinder",".777","g/cm3","20","Scifinder","predicted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No commerical sources, refs available and 1 synthetic route (trans) listed in Scifinder","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","51911810","","","","","","","","","","","","","","","","","","","","1-isopropyl-2,4- dimethylcyclohexane (racemic)","IUPAC Name:	1-isopropyl-2,4- dimethylcyclohexane (racemic)IUPAC Name:	1-isopropyl-2,4- dimethylcyclohexane (racemic)IUPAC Name:	1-isopropyl-2,4- dimethylcyclohexane (racemic)IUPAC Name:	1-isopropyl-2,4- dimethylcyclohexane (racemic)","alkane","","","","","","","","","","","","",""
"D4E38883-21E2-4F7F-B689-7866B3005985","1-isopropyl-2,4- dimethylcyclohexane (trans)","154.29","C11H22","694453-01-5","","","","","","","","","","No information available","","","No MP available in any database","184.1","predicted","Scifinder",".777","g/cm3","20","Scifinder","predicted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","One reference and one reaction listed in Scifinder","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","694453015","","","","","","","","","","","","","","","","","","","","1-isopropyl-2,4- dimethylcyclohexane (trans)","IUPAC Name:	1-isopropyl-2,4- dimethylcyclohexane (trans)IUPAC Name:	1-isopropyl-2,4- dimethylcyclohexane (trans)IUPAC Name:	1-isopropyl-2,4- dimethylcyclohexane (trans)IUPAC Name:	1-isopropyl-2,4- dimethylcyclohexane (trans)","alkane","","","","","","","","","","","","",""
"71EA9245-D4EF-4B8B-87F9-5DBCB6C045AA","1-Nonene","126.24","C9H18","124-11-8","","0.8","","24","Measured","","No","","1","Aspiration","-81.3","Measured","Scifinder","146.9","Measured","Scifinder",".7433","g/cm3","20","Scifinder","Measured",".851","","20","Pubchem","36.8","","","ChemSpider Predicted/ ACD Labs","291.51",".720","","25","Pubchem","","","","","","2.48","600.95","","","","","22.56","25","","","","35","Blending value, API Report","","","","0.00112","","Measured","25","Pubchem Human Metabolome Database","15.4","1.0","2.2","Sigma, 25g: $357.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","124118","","","","","","","","","","","","","","","","","","","","1-Nonene","IUPAC Name:	1-NoneneIUPAC Name:	1-NoneneIUPAC Name:	1-NoneneIUPAC Name:	1-Nonene","alkene","","Weiss 1986, Pub Chem","Pubchem","No issues predicted","","","","","","","","",""
"FE16E0FF-72CF-49DC-99D8-459821A1C2BE","1-tetradecanol","214.39","C14H30O","112-72-1","","","","","","","","","1","very toxic to aquatic life with long lasting effects","39.5","measured","Scifinder","289","measured","Scifinder",".8165","g/cm3","20","Scifinder","measured","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-123.5","Predicted from DCN","80.8","Measured","Freedman, B.; Bagby, M.O. (1990). “Predicting Cetane Numbers of n-Alcohols and Methyl Esters from their Physical Properties.” J. American Oil Chemists Society (67:9) pp. 565–571. http://dx.doi.org/10.1007/BF02540768 ","","","","","","","","","Sigma, 100g: $49.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","112721","","","","","","","","","","","","","","","","","","","","1-tetradecanol","IUPAC Name:	1-tetradecanolIUPAC Name:	1-tetradecanolIUPAC Name:	1-tetradecanolIUPAC Name:	1-tetradecanol","alcohol","","","","","","","","","","","","",""
"752EF5F9-3DBA-4181-B634-5398005E40C3"," 5, 5'- [oxybis(methylene) ] bis[tetrahydro- (9CI)-2- Furanmethanol","246.3","C12H22O5","16420-25-0","","","","","","","","","","No information available","","","No MP data available ","423","predicted","Scifinder","1.137","g/cm3","20","Scifinder","predicted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Synthetic routes available, no commercial sources","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","16420250","","","","","","","","","","","","","","","","","","",""," 5, 5'- [oxybis(methylene) ] bis[tetrahydro- (9CI)-2- Furanmethanol","IUPAC Name:	 5, 5'- [oxybis(methylene) ] bis[tetrahydro- (9CI)-2- FuranmethanolIUPAC Name:	 5, 5'- [oxybis(methylene) ] bis[tetrahydro- (9CI)-2- FuranmethanolIUPAC Name:	 5, 5'- [oxybis(methylene) ] bis[tetrahydro- (9CI)-2- FuranmethanolIUPAC Name:	 5, 5'- [oxybis(methylene) ] bis[tetrahydro- (9CI)-2- Furanmethanol","ether alcohol","","","","","","","","","","","","",""
"9BFD537A-FE9D-4FBB-9906-73E9EFFFA083","Tetrahydro-2- furanmethanol","102.13","C5H10O2","97-99-4","THFA, Tetrahydrofurfuryl alcohol","1.5","9.7","75","Measured","280","",">2000","1","May damage fertility or unborn child","<-80","Measured","Scifinder","178","Measured","Scifinder","1.0544","g/cm3","20","Scifinder","Measured","0.591","","20","Pubchem","51.55","","","Pubchem","504.74",".186","","25","Pubchem","","","","","","","","","","","","37","25","","","","92","Predicted from DCN","17.9","Measured","Sudholt, A.; Cai, L.; Heyne, J.; Haas, F.M.; Pitsch, H.; Dryer, F.L. (2014). ""Ignition Characteristics of a Bio-Derived Class of Saturated and Unsaturated Furans for Engine Applications."" Proc. Comb. Inst. (35:3); pp.2957–2965. http://dx.doi.org/10.1016/j.proci.2014.06.147  ","1000000","","Measured","25","Riddick, 1986","17.8","8.2","12.9","Sigma, 1Kg: $82.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","97994","","","","","","","","","","","","","","","","","","","","Tetrahydro-2- furanmethanol","IUPAC Name:	Tetrahydro-2- furanmethanolIUPAC Name:	Tetrahydro-2- furanmethanolIUPAC Name:	Tetrahydro-2- furanmethanolIUPAC Name:	Tetrahydro-2- furanmethanol","ether alcohol","","","Pubchem","No issues predicted","","","","","","","","",""
"DB73C862-005D-471F-9088-B2757CA1A0B5","tetrahydro-  - [2- (tetrahydro- 2- furanyl) ethyl] -2- Furanpropanol","228.33","C13H24O3","6265-26-5","","","","","","","","","","No information available","79.1","Predicted","Chemspider, EPI Suite","322.0","Predicted","Scifinder, 144C @ 0.7 torr, predicted ACD labs","1.052","g/cm3","20","Scifinder","measured","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Aurora Building Blocks, request quote","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","6265265","","","","","","","","","","","","","","","","","","","","tetrahydro-  - [2- (tetrahydro- 2- furanyl) ethyl] -2- Furanpropanol","IUPAC Name:	tetrahydro-  - [2- (tetrahydro- 2- furanyl) ethyl] -2- FuranpropanolIUPAC Name:	tetrahydro-  - [2- (tetrahydro- 2- furanyl) ethyl] -2- FuranpropanolIUPAC Name:	tetrahydro-  - [2- (tetrahydro- 2- furanyl) ethyl] -2- FuranpropanolIUPAC Name:	tetrahydro-  - [2- (tetrahydro- 2- furanyl) ethyl] -2- Furanpropanol","ether alcohol","","","","","","","","","","","","",""
"F56D4333-F79B-4CAF-BD5D-2A0F99259AEB","5- methyl-2(5H) - Furanone ","98.1","C5H6O2","591-11-7","","","","","","","","","","No information available","-33.1","Predicted","Chemspider, EPI Suite","209","measured","Scifinder","1.081","g/cm3","20","Scifinder","measured","","","","","44.6","","","Predicted Chemspider ACD labs","454.63","0.26","","25","Predicted Chemspider ACD labs","","","","","","","","","","","","31.2","","","","","","","","","","50","","Measured","15","Pubchem","","","","Sigma, 1g: $481.25","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","591117","","","","","","","","","","","","","","","","","","","","5- methyl-2(5H) - Furanone ","IUPAC Name:	5- methyl-2(5H) - Furanone IUPAC Name:	5- methyl-2(5H) - Furanone IUPAC Name:	5- methyl-2(5H) - Furanone IUPAC Name:	5- methyl-2(5H) - Furanone ","cyclic ester","","","Predicted Chemspider ACD labs","","","","","","","","","",""
"84916758-0C02-4309-8A95-A0D0AA937677","2, 3- Butanedione","86.09","C4H6O2","431-03-8","Biacetyl, Diacetyl, Dimethylglyoxal","2.4","13","27","Measured","365","","1580","1","Eye damage","-2.4","Measured","Scifinder","88","Measured","Scifinder",".99","g/cm3","15","Scifinder","Measured","","","","","32.8","","","ChemSpider Predicted/ ACD Labs","380.99","7.6","","25","Pubchem","","","","","","","","","","","","26.5","","","","","102","Predicted from DCN","7.5","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","200000","","Measured","20","Yalkowsky 2010, Pub Chem","15.7","5.1","6.8","Sigma, 500mL: $139.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","431038","","","","","","","","","","","","","","","","","","","","2, 3- Butanedione","IUPAC Name:	2, 3- ButanedioneIUPAC Name:	2, 3- ButanedioneIUPAC Name:	2, 3- ButanedioneIUPAC Name:	2, 3- Butanedione","ketone","","","ChemSpider Predicted/ ACD Labs","No issues predicted","","","","","","","","",""
"8786DF5A-BDDC-48D6-B853-5DFAFBECE9A5","2,4-dimethyl-2-pentene","98.19","C7H14","625-65-0","","","","-8.9","Predicted","","","","1","Aspiration ","-127.7","Measured","Scifinder","83.4","Measured","Scifinder",".7123","g/cm3","0","Scifinder","Measured","","","","","31.0","","","ChemSpider Predicted/ ACD Labs","315.71","","","","","","","","","","","","","","","","20","","","85","API Report","100","API Report","","","","32.16","","Predicted","25","EPI Suite","15.4","1.63","2.16","Sigma, 1g: $192.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","625650","","","","","","","","","","","","","","","","","","","","2,4-dimethyl-2-pentene","IUPAC Name:	2,4-dimethyl-2-penteneIUPAC Name:	2,4-dimethyl-2-penteneIUPAC Name:	2,4-dimethyl-2-penteneIUPAC Name:	2,4-dimethyl-2-pentene","alkene","","","ChemSpider Predicted/ ACD Labs","No issues predicted","","","","","","","","",""
"F4EC0F3F-EBF8-4EE6-BE5A-95ADE0091007","2,4-dimethyl-3-pentanone","114.19","C7H14O","565-80-0","Diisopropylketone, Isobutyrone, Isopropyl ketone","","","15","Measured","","","3536","2","No serious warnings, cat 2 flammability","-69","Measured","Scifinder","125.4","Measured","Scifinder",".8039","g/cm3","20","Scifinder","Measured","","","","","41.5","","25","Chickos and Acree, 2003. Enthalpies of Vaporization of Organic and Organometallic Compounds","363.42","1.47","","","ChemSpider Predicted/ ACD Labs","","35.84","","NIST website","28.81","2.89","611",".606","","","","22.9","",".89059","92.5","Los Alamos,  DP16-09173.001","99","Los Alamos,  DP16-09173.001","13","Measured","NREL IQT dataYanowitz, J., M.A. Ratcliff, R.L. McCormick, J.D. Taylor, and M.J. Murphy. 2017. Compendium of Experimental Cetane Numbers. Golden, CO: National Renewable Energy Laboratory. Report no. NREL/TP-5400-67585","5700","","Measured","25","Yalkowsky, 1992","15.41","4.94","2.83","Sigma, 500 mL: $122.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","565800","","","","","","","","","","","","","","","","","","","","2,4-dimethyl-3-pentanone","IUPAC Name:	2,4-dimethyl-3-pentanoneIUPAC Name:	2,4-dimethyl-3-pentanoneIUPAC Name:	2,4-dimethyl-3-pentanoneIUPAC Name:	2,4-dimethyl-3-pentanone","ketone","","Yaws, C.L. Yaws' Handbook of Thermodynamic and Physical Properties of Chemical Compounds: Physical, Thermodynamic and Transport Properties for 5,000 Organic Chemical Compounds. McGraw-Hill, 2003","ChemSpider Predicted/ ACD Labs","Possible concern","","","","","","","","",""
"855C15FB-C445-46AA-98D0-906608597B96","2,5,8-nonanetriol","176.25","C9H20O3","1214756-76-9","","","","","","","","","","No information available","","","No MP data available ","319","predicted","Scifinder","1.032","g/cm3","20","Scifinder","predicted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FCH Group Reagents, request quote","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","1.2148e+09","","","","","","","","","","","","","","","","","","","","2,5,8-nonanetriol","IUPAC Name:	2,5,8-nonanetriolIUPAC Name:	2,5,8-nonanetriolIUPAC Name:	2,5,8-nonanetriolIUPAC Name:	2,5,8-nonanetriol","alcohol","","","","","","","","","","","","",""
"20F44ACD-1009-44AD-AEBE-85141CC2ADF5","2,5,8-nonanetrione","170.21","C9H14O3","38284-28-5","","","","","","","","","","No information available","59.5","measured","Scifinder","306","Predicted","161C, Scifinder @ 16 torr, predicted ACD labs","1.01","g/cm3","20","Scifinder","predicted","","","","","54.6","","","Predicted ACD labs","320.78","0.08","","","Predicted ACD labs","","","","","","","","","","","","33.5","","","","","","","","","","","","","","","","","","ABI can synthesize, request quote","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","38284285","","","","","","","","","","","","","","","","","","","","2,5,8-nonanetrione","IUPAC Name:	2,5,8-nonanetrioneIUPAC Name:	2,5,8-nonanetrioneIUPAC Name:	2,5,8-nonanetrioneIUPAC Name:	2,5,8-nonanetrione","ketone","","","Predicted ACD labs","","","","","","","","","",""
